# This file is generated by gfold V1.1.2 on Tue Jun 27 21:17:47 2017
# Normalization constants :
#    RWPE1	42835828	1
#    dummy	42835828	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0	0	0
ESF1	ESF1	0	1	0	13.1356	13.1356
ESM1	ESM1	0	1	0	0	0
ESPL1	ESPL1	0	1	0	1.5474	1.5474
ESPN	ESPN	0	1	0	2.6049	2.6049
ESPNL	ESPNL	0	1	0	0.00997008	0.00997008
ESPNP	ESPNP	0	1	0	0.0926846	0.0926846
ESR1	ESR1	0	1	0	0.164024	0.164024
ESR2	ESR2	0	1	0	0.103416	0.103416
ESRG	ESRG	0	1	0	0.0223183	0.0223183
ESRP1	ESRP1	0	1	0	40.5991	40.5991
ESRP2	ESRP2	0	1	0	9.20212	9.20212
ESRRA	ESRRA	0	1	0	31.7769	31.7769
ESRRB	ESRRB	0	1	0	0	0
ESRRG	ESRRG	0	1	0	0.00316456	0.00316456
ESX1	ESX1	0	1	0	0	0
ESYT1	ESYT1	0	1	0	36.09	36.09
ESYT2	ESYT2	0	1	0	19.1164	19.1164
ESYT3	ESYT3	0	1	0	1.20216	1.20216
ETAA1	ETAA1	0	1	0	13.2546	13.2546
ETF1	ETF1	0	1	0	82.7913	82.7913
ETFA	ETFA	0	1	0	110.621	110.621
ETFB	ETFB	0	1	0	21.912	21.912
ETFDH	ETFDH	0	1	0	4.36249	4.36249
ETHE1	ETHE1	0	1	0	47.7565	47.7565
ETNK1	ETNK1	0	1	0	3.98775	3.98775
ETNK2	ETNK2	0	1	0	6.02854	6.02854
ETNPPL	ETNPPL	0	1	0	0	0
ETS1	ETS1	0	1	0	15.9088	15.9088
ETS2	ETS2	0	1	0	53.3811	53.3811
ETV1	ETV1	0	1	0	0.568494	0.568494
ETV2	ETV2	0	1	0	0.282588	0.282588
ETV3	ETV3	0	1	0	5.59323	5.59323
ETV3L	ETV3L	0	1	0	1.23987	1.23987
ETV4	ETV4	0	1	0	5.63965	5.63965
ETV5	ETV5	0	1	0	6.36266	6.36266
ETV6	ETV6	0	1	0	4.51825	4.51825
ETV7	ETV7	0	1	0	0.166452	0.166452
EVA1A	EVA1A	0	1	0	1.45489	1.45489
EVA1B	EVA1B	0	1	0	2.05985	2.05985
EVA1C	EVA1C	0	1	0	8.03267	8.03267
EVC	EVC	0	1	0	4.37854	4.37854
EVC2	EVC2	0	1	0	3.3948	3.3948
EVI2A	EVI2A	0	1	0	0.186139	0.186139
EVI2B	EVI2B	0	1	0	0.175526	0.175526
EVI5	EVI5	0	1	0	3.65484	3.65484
EVI5L	EVI5L	0	1	0	2.28229	2.28229
EVL	EVL	0	1	0	5.36097	5.36097
EVPL	EVPL	0	1	0	7.31146	7.31146
EVPLL	EVPLL	0	1	0	1.60636	1.60636
EVX1	EVX1	0	1	0	0	0
EVX1-AS	EVX1-AS	0	1	0	0	0
EVX2	EVX2	0	1	0	0	0
EWSR1	EWSR1	0	1	0	48.9991	48.9991
EXD1	EXD1	0	1	0	0.265855	0.265855
EXD2	EXD2	0	1	0	6.67122	6.67122
EXD3	EXD3	0	1	0	1.5145	1.5145
EXO1	EXO1	0	1	0	5.63731	5.63731
EXO5	EXO5	0	1	0	6.125	6.125
EXOC1	EXOC1	0	1	0	14.4488	14.4488
EXOC2	EXOC2	0	1	0	9.00865	9.00865
EXOC3	EXOC3	0	1	0	13.9123	13.9123
EXOC3L1	EXOC3L1	0	1	0	0.12154	0.12154
EXOC3L2	EXOC3L2	0	1	0	0	0
EXOC3L4	EXOC3L4	0	1	0	0.00905194	0.00905194
EXOC4	EXOC4	0	1	0	20.0621	20.0621
EXOC5	EXOC5	0	1	0	10.3051	10.3051
EXOC6	EXOC6	0	1	0	1.9892	1.9892
EXOC6B	EXOC6B	0	1	0	11.0425	11.0425
EXOC7	EXOC7	0	1	0	14.6052	14.6052
EXOC8	EXOC8	0	1	0	8.57401	8.57401
EXOG	EXOG	0	1	0	4.28906	4.28906
EXOSC1	EXOSC1	0	1	0	18.1279	18.1279
EXOSC10	EXOSC10	0	1	0	27.2621	27.2621
EXOSC2	EXOSC2	0	1	0	24.8482	24.8482
EXOSC3	EXOSC3	0	1	0	10.2332	10.2332
EXOSC4	EXOSC4	0	1	0	10.277	10.277
EXOSC5	EXOSC5	0	1	0	30.0216	30.0216
EXOSC6	EXOSC6	0	1	0	22.0404	22.0404
EXOSC7	EXOSC7	0	1	0	16.4643	16.4643
EXOSC8	EXOSC8	0	1	0	28.871	28.871
EXOSC9	EXOSC9	0	1	0	10.8915	10.8915
EXPH5	EXPH5	0	1	0	2.79351	2.79351
EXT1	EXT1	0	1	0	17.4584	17.4584
EXT2	EXT2	0	1	0	34.4962	34.4962
EXTL1	EXTL1	0	1	0	0.0232635	0.0232635
EXTL2	EXTL2	0	1	0	4.00852	4.00852
EXTL3	EXTL3	0	1	0	12.3574	12.3574
EYA1	EYA1	0	1	0	0.0155495	0.0155495
EYA2	EYA2	0	1	0	3.58555	3.58555
EYA3	EYA3	0	1	0	4.80817	4.80817
EYA4	EYA4	0	1	0	0.149079	0.149079
EYA4-AS1	EYA4-AS1	0	1	0	0.57893	0.57893
EYS	EYS	0	1	0	0.144167	0.144167
EZH1	EZH1	0	1	0	6.6829	6.6829
EZH2	EZH2	0	1	0	5.37487	5.37487
EZR	EZR	0	1	0	63.3044	63.3044
EZR-AS1	EZR-AS1	0	1	0	1.1339	1.1339
F10	F10	0	1	0	0.0607941	0.0607941
F11	F11	0	1	0	0	0
F11-AS1	F11-AS1	0	1	0	0	0
F11R	F11R	0	1	0	60.025	60.025
F12	F12	0	1	0	3.13011	3.13011
F13A1	F13A1	0	1	0	0	0
F13B	F13B	0	1	0	0.01053	0.01053
F2	F2	0	1	0	0	0
F2R	F2R	0	1	0	16.0596	16.0596
F2RL1	F2RL1	0	1	0	49.2163	49.2163
F2RL2	F2RL2	0	1	0	0	0
F2RL3	F2RL3	0	1	0	0.0170963	0.0170963
F3	F3	0	1	0	34.0663	34.0663
F5	F5	0	1	0	0.0050866	0.0050866
F7	F7	0	1	0	0	0
F8	F8	0	1	0	0.743163	0.743163
F8A1	F8A1	0	1	0	17.255	17.255
F8A2	F8A2	0	1	0	7.90716	7.90716
F8A3	F8A3	0	1	0	7.90716	7.90716
F9	F9	0	1	0	0	0
FA2H	FA2H	0	1	0	0.0673319	0.0673319
FAAH	FAAH	0	1	0	0.936026	0.936026
FAAH2	FAAH2	0	1	0	2.52942	2.52942
FABP1	FABP1	0	1	0	0	0
FABP12	FABP12	0	1	0	0.110378	0.110378
FABP2	FABP2	0	1	0	0	0
FABP3	FABP3	0	1	0	0.766106	0.766106
FABP4	FABP4	0	1	0	0.0557159	0.0557159
FABP5	FABP5	0	1	0	34.4266	34.4266
FABP5P3	FABP5P3	0	1	0	0.13652	0.13652
FABP6	FABP6	0	1	0	0.0269261	0.0269261
FABP7	FABP7	0	1	0	0	0
FABP9	FABP9	0	1	0	0	0
FADD	FADD	0	1	0	14.1229	14.1229
FADS1	FADS1	0	1	0	39.4751	39.4751
FADS2	FADS2	0	1	0	10.521	10.521
FADS3	FADS3	0	1	0	27.0947	27.0947
FADS6	FADS6	0	1	0	0	0
FAF1	FAF1	0	1	0	27.2312	27.2312
FAF2	FAF2	0	1	0	38.1533	38.1533
FAH	FAH	0	1	0	11.2373	11.2373
FAHD1	FAHD1	0	1	0	13.5527	13.5527
FAHD2A	FAHD2A	0	1	0	31.3124	31.3124
FAHD2B	FAHD2B	0	1	0	30.3023	30.3023
FAHD2CP	FAHD2CP	0	1	0	7.89125	7.89125
FAIM	FAIM	0	1	0	2.0159	2.0159
FAIM2	FAIM2	0	1	0	0	0
FAIM3	FAIM3	0	1	0	0.158912	0.158912
FAM101A	FAM101A	0	1	0	0.0217162	0.0217162
FAM101B	FAM101B	0	1	0	2.43123	2.43123
FAM102A	FAM102A	0	1	0	5.90084	5.90084
FAM102B	FAM102B	0	1	0	1.63502	1.63502
FAM103A1	FAM103A1	0	1	0	28.0822	28.0822
FAM104A	FAM104A	0	1	0	12.2856	12.2856
FAM104B	FAM104B	0	1	0	2.70666	2.70666
FAM105A	FAM105A	0	1	0	1.03674	1.03674
FAM106A	FAM106A	0	1	0	1.65799	1.65799
FAM106CP	FAM106CP	0	1	0	1.88458	1.88458
FAM107A	FAM107A	0	1	0	0	0
FAM107B	FAM107B	0	1	0	6.09858	6.09858
FAM109A	FAM109A	0	1	0	1.71359	1.71359
FAM109B	FAM109B	0	1	0	0.560599	0.560599
FAM110A	FAM110A	0	1	0	7.3825	7.3825
FAM110B	FAM110B	0	1	0	0.347395	0.347395
FAM110C	FAM110C	0	1	0	4.78327	4.78327
FAM110D	FAM110D	0	1	0	0.0459546	0.0459546
FAM111A	FAM111A	0	1	0	10.5677	10.5677
FAM111B	FAM111B	0	1	0	7.73576	7.73576
FAM114A1	FAM114A1	0	1	0	8.55831	8.55831
FAM114A2	FAM114A2	0	1	0	9.87297	9.87297
FAM115A	FAM115A	0	1	0	28.5819	28.5819
FAM115C	FAM115C	0	1	0	0.298004	0.298004
FAM115D	FAM115D	0	1	0	0.195571	0.195571
FAM117A	FAM117A	0	1	0	0.929447	0.929447
FAM117B	FAM117B	0	1	0	0.926034	0.926034
FAM118A	FAM118A	0	1	0	6.71063	6.71063
FAM118B	FAM118B	0	1	0	8.06462	8.06462
FAM120A	FAM120A	0	1	0	38.9555	38.9555
FAM120AOS	FAM120AOS	0	1	0	30.3273	30.3273
FAM120B	FAM120B	0	1	0	4.59278	4.59278
FAM120C	FAM120C	0	1	0	0.974335	0.974335
FAM122A	FAM122A	0	1	0	3.29109	3.29109
FAM122B	FAM122B	0	1	0	3.1063	3.1063
FAM122C	FAM122C	0	1	0	0.194974	0.194974
FAM124A	FAM124A	0	1	0	0	0
FAM124B	FAM124B	0	1	0	0	0
FAM126A	FAM126A	0	1	0	9.88678	9.88678
FAM126B	FAM126B	0	1	0	3.09415	3.09415
FAM127A	FAM127A	0	1	0	12.3955	12.3955
FAM127B	FAM127B	0	1	0	2.92971	2.92971
FAM127C	FAM127C	0	1	0	1.7569	1.7569
FAM129A	FAM129A	0	1	0	15.426	15.426
FAM129B	FAM129B	0	1	0	74.3809	74.3809
FAM129C	FAM129C	0	1	0	0.0424608	0.0424608
FAM131A	FAM131A	0	1	0	5.49293	5.49293
FAM131B	FAM131B	0	1	0	1.25081	1.25081
FAM131C	FAM131C	0	1	0	1.23518	1.23518
FAM132A	FAM132A	0	1	0	0.08953	0.08953
FAM132B	FAM132B	0	1	0	2.4616	2.4616
FAM133A	FAM133A	0	1	0	0	0
FAM133B	FAM133B	0	1	0	17.0494	17.0494
FAM133CP	FAM133CP	0	1	0	10.5094	10.5094
FAM133DP	FAM133DP	0	1	0	22.337	22.337
FAM134A	FAM134A	0	1	0	17.1571	17.1571
FAM134B	FAM134B	0	1	0	4.27203	4.27203
FAM134C	FAM134C	0	1	0	24.8649	24.8649
FAM135A	FAM135A	0	1	0	10.0868	10.0868
FAM135B	FAM135B	0	1	0	0	0
FAM136A	FAM136A	0	1	0	14.1077	14.1077
FAM138A	FAM138A	0	1	0	0.082637	0.082637
FAM138B	FAM138B	0	1	0	0	0
FAM138C	FAM138C	0	1	0	0.103296	0.103296
FAM138D	FAM138D	0	1	0	0.0207326	0.0207326
FAM138E	FAM138E	0	1	0	0.103296	0.103296
FAM138F	FAM138F	0	1	0	0.082637	0.082637
FAM13A	FAM13A	0	1	0	2.05218	2.05218
FAM13A-AS1	FAM13A-AS1	0	1	0	1.65087	1.65087
FAM13B	FAM13B	0	1	0	4.59837	4.59837
FAM13C	FAM13C	0	1	0	0.0309697	0.0309697
FAM149A	FAM149A	0	1	0	0.129502	0.129502
FAM149B1	FAM149B1	0	1	0	6.91702	6.91702
FAM150A	FAM150A	0	1	0	0	0
FAM150B	FAM150B	0	1	0	0.0667953	0.0667953
FAM151A	FAM151A	0	1	0	0.836694	0.836694
FAM151B	FAM151B	0	1	0	0.177997	0.177997
FAM153A	FAM153A	0	1	0	0	0
FAM153B	FAM153B	0	1	0	0.0130128	0.0130128
FAM153C	FAM153C	0	1	0	0	0
FAM154A	FAM154A	0	1	0	0.0201859	0.0201859
FAM154B	FAM154B	0	1	0	0.410215	0.410215
FAM155A	FAM155A	0	1	0	0	0
FAM155A-IT1	FAM155A-IT1	0	1	0	0	0
FAM155B	FAM155B	0	1	0	0.0116173	0.0116173
FAM156A	FAM156A	0	1	0	21.9943	21.9943
FAM156B	FAM156B	0	1	0	27.6182	27.6182
FAM157A	FAM157A	0	1	0	8.00136	8.00136
FAM157B	FAM157B	0	1	0	10.0833	10.0833
FAM159A	FAM159A	0	1	0	0	0
FAM159B	FAM159B	0	1	0	0.506974	0.506974
FAM160A1	FAM160A1	0	1	0	8.11665	8.11665
FAM160A2	FAM160A2	0	1	0	4.63289	4.63289
FAM160B1	FAM160B1	0	1	0	4.56187	4.56187
FAM160B2	FAM160B2	0	1	0	5.16066	5.16066
FAM161A	FAM161A	0	1	0	3.42917	3.42917
FAM161B	FAM161B	0	1	0	1.62947	1.62947
FAM162A	FAM162A	0	1	0	29.613	29.613
FAM162B	FAM162B	0	1	0	0	0
FAM163A	FAM163A	0	1	0	0	0
FAM163B	FAM163B	0	1	0	0	0
FAM166A	FAM166A	0	1	0	30.8283	30.8283
FAM166B	FAM166B	0	1	0	0.990264	0.990264
FAM167A	FAM167A	0	1	0	1.93923	1.93923
FAM167B	FAM167B	0	1	0	0.610485	0.610485
FAM168A	FAM168A	0	1	0	4.56033	4.56033
FAM168B	FAM168B	0	1	0	50.1532	50.1532
FAM169A	FAM169A	0	1	0	12.6212	12.6212
FAM169B	FAM169B	0	1	0	0	0
FAM170A	FAM170A	0	1	0	0.0169781	0.0169781
FAM170B	FAM170B	0	1	0	0	0
FAM170B-AS1	FAM170B-AS1	0	1	0	0	0
FAM171A1	FAM171A1	0	1	0	4.6749	4.6749
FAM171A2	FAM171A2	0	1	0	0.443146	0.443146
FAM171B	FAM171B	0	1	0	1.12292	1.12292
FAM172A	FAM172A	0	1	0	10.1986	10.1986
FAM172BP	FAM172BP	0	1	0	0.0203442	0.0203442
FAM173A	FAM173A	0	1	0	3.68604	3.68604
FAM173B	FAM173B	0	1	0	6.13139	6.13139
FAM174A	FAM174A	0	1	0	6.96949	6.96949
FAM174B	FAM174B	0	1	0	0.0976776	0.0976776
FAM175A	FAM175A	0	1	0	6.48333	6.48333
FAM175B	FAM175B	0	1	0	10.939	10.939
FAM177A1	FAM177A1	0	1	0	8.10551	8.10551
FAM177B	FAM177B	0	1	0	0	0
FAM178A	FAM178A	0	1	0	11.9084	11.9084
FAM178B	FAM178B	0	1	0	0	0
FAM179A	FAM179A	0	1	0	0.0394785	0.0394785
FAM179B	FAM179B	0	1	0	6.14478	6.14478
FAM180A	FAM180A	0	1	0	0.103698	0.103698
FAM180B	FAM180B	0	1	0	0.0166393	0.0166393
FAM181A	FAM181A	0	1	0	0	0
FAM181A-AS1	FAM181A-AS1	0	1	0	0	0
FAM181B	FAM181B	0	1	0	0.17562	0.17562
FAM182A	FAM182A	0	1	0	0.470462	0.470462
FAM182B	FAM182B	0	1	0	0.379656	0.379656
FAM183A	FAM183A	0	1	0	0.225773	0.225773
FAM183B	FAM183B	0	1	0	0.0283484	0.0283484
FAM183CP	FAM183CP	0	1	0	0	0
FAM184A	FAM184A	0	1	0	0.325404	0.325404
FAM184B	FAM184B	0	1	0	0.249126	0.249126
FAM185A	FAM185A	0	1	0	4.71448	4.71448
FAM186A	FAM186A	0	1	0	0.0128534	0.0128534
FAM186B	FAM186B	0	1	0	0.145473	0.145473
FAM187B	FAM187B	0	1	0	0	0
FAM188A	FAM188A	0	1	0	8.93497	8.93497
FAM188B	FAM188B	0	1	0	0.239172	0.239172
FAM189A1	FAM189A1	0	1	0	0.0347174	0.0347174
FAM189A2	FAM189A2	0	1	0	1.02522	1.02522
FAM189B	FAM189B	0	1	0	1.54999	1.54999
FAM192A	FAM192A	0	1	0	20.5908	20.5908
FAM193A	FAM193A	0	1	0	2.02688	2.02688
FAM193B	FAM193B	0	1	0	7.71077	7.71077
FAM195A	FAM195A	0	1	0	14.1865	14.1865
FAM195B	FAM195B	0	1	0	5.37213	5.37213
FAM196A	FAM196A	0	1	0	0.286051	0.286051
FAM196B	FAM196B	0	1	0	0.052638	0.052638
FAM197Y2	FAM197Y2	0	1	0	0	0
FAM197Y5	FAM197Y5	0	1	0	0	0
FAM198A	FAM198A	0	1	0	2.97167	2.97167
FAM198B	FAM198B	0	1	0	0.300755	0.300755
FAM199X	FAM199X	0	1	0	9.67766	9.67766
FAM19A1	FAM19A1	0	1	0	0	0
FAM19A2	FAM19A2	0	1	0	0.0395103	0.0395103
FAM19A3	FAM19A3	0	1	0	0	0
FAM19A4	FAM19A4	0	1	0	0	0
FAM19A5	FAM19A5	0	1	0	0	0
FAM200A	FAM200A	0	1	0	5.39523	5.39523
FAM200B	FAM200B	0	1	0	5.7444	5.7444
FAM201A	FAM201A	0	1	0	6.65067	6.65067
FAM203A	FAM203A	0	1	0	13.0698	13.0698
FAM204A	FAM204A	0	1	0	18.2303	18.2303
FAM205A	FAM205A	0	1	0	0.0380211	0.0380211
FAM205B	FAM205B	0	1	0	0.0304665	0.0304665
FAM206A	FAM206A	0	1	0	19.1182	19.1182
FAM207A	FAM207A	0	1	0	8.26745	8.26745
FAM208A	FAM208A	0	1	0	13.8579	13.8579
FAM208B	FAM208B	0	1	0	13.7564	13.7564
FAM209A	FAM209A	0	1	0	0.688641	0.688641
FAM209B	FAM209B	0	1	0	0.303619	0.303619
FAM20A	FAM20A	0	1	0	0.277676	0.277676
FAM20B	FAM20B	0	1	0	11.8138	11.8138
FAM20C	FAM20C	0	1	0	2.9643	2.9643
FAM210A	FAM210A	0	1	0	9.65961	9.65961
FAM210B	FAM210B	0	1	0	42.7259	42.7259
FAM212A	FAM212A	0	1	0	8.50744	8.50744
FAM212B	FAM212B	0	1	0	3.00791	3.00791
FAM212B-AS1	FAM212B-AS1	0	1	0	0.449152	0.449152
FAM213A	FAM213A	0	1	0	3.92001	3.92001
FAM213B	FAM213B	0	1	0	1.58191	1.58191
FAM214A	FAM214A	0	1	0	4.40167	4.40167
FAM214B	FAM214B	0	1	0	11.6725	11.6725
FAM215A	FAM215A	0	1	0	0.209506	0.209506
FAM216A	FAM216A	0	1	0	8.70255	8.70255
FAM216B	FAM216B	0	1	0	0	0
FAM217A	FAM217A	0	1	0	0.0308523	0.0308523
FAM217B	FAM217B	0	1	0	4.44644	4.44644
FAM218A	FAM218A	0	1	0	1.06309	1.06309
FAM219A	FAM219A	0	1	0	3.40727	3.40727
FAM219B	FAM219B	0	1	0	26.8829	26.8829
FAM21A	FAM21A	0	1	0	46.8981	46.8981
FAM21C	FAM21C	0	1	0	47.2528	47.2528
FAM21EP	FAM21EP	0	1	0	1.06162	1.06162
FAM220A	FAM220A	0	1	0	13.9711	13.9711
FAM221A	FAM221A	0	1	0	0.523358	0.523358
FAM221B	FAM221B	0	1	0	0.0297672	0.0297672
FAM222A	FAM222A	0	1	0	0.193302	0.193302
FAM222A-AS1	FAM222A-AS1	0	1	0	0	0
FAM222B	FAM222B	0	1	0	1.02801	1.02801
FAM223A	FAM223A	0	1	0	0.526083	0.526083
FAM223B	FAM223B	0	1	0	0.526083	0.526083
FAM224A	FAM224A	0	1	0	0	0
FAM224B	FAM224B	0	1	0	0	0
FAM225A	FAM225A	0	1	0	6.52226	6.52226
FAM225B	FAM225B	0	1	0	6.19208	6.19208
FAM226A	FAM226A	0	1	0	0	0
FAM226B	FAM226B	0	1	0	0	0
FAM227A	FAM227A	0	1	0	0.346952	0.346952
FAM227B	FAM227B	0	1	0	1.68589	1.68589
FAM228A	FAM228A	0	1	0	0.026319	0.026319
FAM228B	FAM228B	0	1	0	1.98619	1.98619
FAM229A	FAM229A	0	1	0	0.233783	0.233783
FAM229B	FAM229B	0	1	0	2.0452	2.0452
FAM230B	FAM230B	0	1	0	0.0210821	0.0210821
FAM230C	FAM230C	0	1	0	0.0237971	0.0237971
FAM231A	FAM231A	0	1	0	0.41197	0.41197
FAM231D	FAM231D	0	1	0	4.26698	4.26698
FAM24A	FAM24A	0	1	0	0	0
FAM24B	FAM24B	0	1	0	4.38474	4.38474
FAM24B-CUZD1	FAM24B-CUZD1	0	1	0	0.863309	0.863309
FAM25A	FAM25A	0	1	0	1.87018	1.87018
FAM25BP	FAM25BP	0	1	0	5.41817	5.41817
FAM25C	FAM25C	0	1	0	6.89737	6.89737
FAM25G	FAM25G	0	1	0	2.51622	2.51622
FAM26D	FAM26D	0	1	0	0	0
FAM26E	FAM26E	0	1	0	0.0395789	0.0395789
FAM26F	FAM26F	0	1	0	0.474323	0.474323
FAM27A	FAM27A	0	1	0	7.50492	7.50492
FAM27B	FAM27B	0	1	0	14.5781	14.5781
FAM27C	FAM27C	0	1	0	14.711	14.711
FAM27E2	FAM27E2	0	1	0	5.65818	5.65818
FAM27E3	FAM27E3	0	1	0	9.60442	9.60442
FAM27L	FAM27L	0	1	0	0	0
FAM32A	FAM32A	0	1	0	49.2838	49.2838
FAM35A	FAM35A	0	1	0	38.906	38.906
FAM35BP	FAM35BP	0	1	0	31.1857	31.1857
FAM35DP	FAM35DP	0	1	0	30.914	30.914
FAM3A	FAM3A	0	1	0	7.40741	7.40741
FAM3B	FAM3B	0	1	0	0	0
FAM3C	FAM3C	0	1	0	16.2827	16.2827
FAM3D	FAM3D	0	1	0	0.0178478	0.0178478
FAM41AY1	FAM41AY1	0	1	0	0	0
FAM41AY2	FAM41AY2	0	1	0	0	0
FAM41C	FAM41C	0	1	0	1.13577	1.13577
FAM43A	FAM43A	0	1	0	4.40919	4.40919
FAM43B	FAM43B	0	1	0	0	0
FAM45A	FAM45A	0	1	0	18.7123	18.7123
FAM45B	FAM45B	0	1	0	18.1661	18.1661
FAM46A	FAM46A	0	1	0	1.25211	1.25211
FAM46B	FAM46B	0	1	0	28.1536	28.1536
FAM46C	FAM46C	0	1	0	0.914208	0.914208
FAM46D	FAM46D	0	1	0	0	0
FAM47A	FAM47A	0	1	0	0	0
FAM47B	FAM47B	0	1	0	0	0
FAM47C	FAM47C	0	1	0	0	0
FAM47E	FAM47E	0	1	0	0.724652	0.724652
FAM47E-STBD1	FAM47E-STBD1	0	1	0	5.14962	5.14962
FAM49A	FAM49A	0	1	0	0.586232	0.586232
FAM49B	FAM49B	0	1	0	14.1122	14.1122
FAM50A	FAM50A	0	1	0	27.489	27.489
FAM50B	FAM50B	0	1	0	3.2175	3.2175
FAM53A	FAM53A	0	1	0	0.296339	0.296339
FAM53B	FAM53B	0	1	0	10.9811	10.9811
FAM53C	FAM53C	0	1	0	15.9976	15.9976
FAM57A	FAM57A	0	1	0	8.50744	8.50744
FAM57B	FAM57B	0	1	0	0.0851561	0.0851561
FAM58A	FAM58A	0	1	0	6.43436	6.43436
FAM60A	FAM60A	0	1	0	76.4998	76.4998
FAM63A	FAM63A	0	1	0	1.77027	1.77027
FAM63B	FAM63B	0	1	0	11.6655	11.6655
FAM64A	FAM64A	0	1	0	6.10839	6.10839
FAM65A	FAM65A	0	1	0	1.21936	1.21936
FAM65B	FAM65B	0	1	0	0.0116216	0.0116216
FAM65C	FAM65C	0	1	0	0.280977	0.280977
FAM66A	FAM66A	0	1	0	1.2049	1.2049
FAM66B	FAM66B	0	1	0	1.23898	1.23898
FAM66C	FAM66C	0	1	0	0.400281	0.400281
FAM66D	FAM66D	0	1	0	1.15526	1.15526
FAM66E	FAM66E	0	1	0	0.765141	0.765141
FAM69A	FAM69A	0	1	0	4.18838	4.18838
FAM69B	FAM69B	0	1	0	10.0921	10.0921
FAM69C	FAM69C	0	1	0	0	0
FAM71A	FAM71A	0	1	0	0.0200214	0.0200214
FAM71B	FAM71B	0	1	0	0	0
FAM71C	FAM71C	0	1	0	0	0
FAM71D	FAM71D	0	1	0	0	0
FAM71E1	FAM71E1	0	1	0	1.90571	1.90571
FAM71E2	FAM71E2	0	1	0	0.00733426	0.00733426
FAM71F1	FAM71F1	0	1	0	0.202079	0.202079
FAM71F2	FAM71F2	0	1	0	0.0520199	0.0520199
FAM72A	FAM72A	0	1	0	31.5476	31.5476
FAM72B	FAM72B	0	1	0	27.9569	27.9569
FAM72C	FAM72C	0	1	0	27.5586	27.5586
FAM72D	FAM72D	0	1	0	28.8373	28.8373
FAM73A	FAM73A	0	1	0	4.26109	4.26109
FAM73B	FAM73B	0	1	0	13.6803	13.6803
FAM74A1	FAM74A1	0	1	0	0	0
FAM74A3	FAM74A3	0	1	0	0	0
FAM74A4	FAM74A4	0	1	0	0	0
FAM74A6	FAM74A6	0	1	0	0	0
FAM76A	FAM76A	0	1	0	4.33964	4.33964
FAM76B	FAM76B	0	1	0	6.44039	6.44039
FAM78A	FAM78A	0	1	0	0.290626	0.290626
FAM78B	FAM78B	0	1	0	0.110341	0.110341
FAM81A	FAM81A	0	1	0	3.68215	3.68215
FAM81B	FAM81B	0	1	0	0.104552	0.104552
FAM83A	FAM83A	0	1	0	4.22877	4.22877
FAM83A-AS1	FAM83A-AS1	0	1	0	0.282236	0.282236
FAM83B	FAM83B	0	1	0	16.0805	16.0805
FAM83C	FAM83C	0	1	0	0.0221209	0.0221209
FAM83C-AS1	FAM83C-AS1	0	1	0	0.126875	0.126875
FAM83D	FAM83D	0	1	0	17.0978	17.0978
FAM83E	FAM83E	0	1	0	0.6733	0.6733
FAM83F	FAM83F	0	1	0	7.1241	7.1241
FAM83G	FAM83G	0	1	0	13.744	13.744
FAM83H	FAM83H	0	1	0	15.7997	15.7997
FAM83H-AS1	FAM83H-AS1	0	1	0	11.2929	11.2929
FAM84A	FAM84A	0	1	0	3.35861	3.35861
FAM84B	FAM84B	0	1	0	11.3466	11.3466
FAM86A	FAM86A	0	1	0	14.3407	14.3407
FAM86B1	FAM86B1	0	1	0	5.57291	5.57291
FAM86B2	FAM86B2	0	1	0	2.96648	2.96648
FAM86B3P	FAM86B3P	0	1	0	0.448238	0.448238
FAM86C1	FAM86C1	0	1	0	5.94274	5.94274
FAM86C2P	FAM86C2P	0	1	0	2.38598	2.38598
FAM86DP	FAM86DP	0	1	0	5.12359	5.12359
FAM86EP	FAM86EP	0	1	0	5.04109	5.04109
FAM86FP	FAM86FP	0	1	0	1.53599	1.53599
FAM86HP	FAM86HP	0	1	0	4.14825	4.14825
FAM86JP	FAM86JP	0	1	0	2.08171	2.08171
FAM87A	FAM87A	0	1	0	0.255962	0.255962
FAM87B	FAM87B	0	1	0	0.56441	0.56441
FAM89A	FAM89A	0	1	0	2.32203	2.32203
FAM89B	FAM89B	0	1	0	7.84569	7.84569
FAM8A1	FAM8A1	0	1	0	6.35652	6.35652
FAM90A1	FAM90A1	0	1	0	0	0
FAM90A10P	FAM90A10P	0	1	0	0	0
FAM90A25P	FAM90A25P	0	1	0	0.258567	0.258567
FAM90A27P	FAM90A27P	0	1	0	0	0
FAM90A2P	FAM90A2P	0	1	0	0.0591011	0.0591011
FAM90A7P	FAM90A7P	0	1	0	0.0696297	0.0696297
FAM91A1	FAM91A1	0	1	0	15.119	15.119
FAM92A1	FAM92A1	0	1	0	12.7405	12.7405
FAM92A1P2	FAM92A1P2	0	1	0	0	0
FAM92B	FAM92B	0	1	0	0	0
FAM95A	FAM95A	0	1	0	0	0
FAM95B1	FAM95B1	0	1	0	0.453887	0.453887
FAM95C	FAM95C	0	1	0	1.72439	1.72439
